254	0,45	0,76
255	0,39	0,85
256	0,87	0,91
257	0,58	0,78
258	0,81	0,79
259	0,77	0,00
260	0,56	0,70
261	0,98	0,71
262	0,57	0,91
263	0,95	0,77
264	0,92	0,81
265	0,86	0,80
266	0,74	0,85
267	0,15	0,62
268	0,92	0,85
269	0,51	0,75
270	0,70	0,70
271	0,82	0,76
272	0,83	0,78
273	0,50	0,83
274	0,47	0,89
275	0,82	0,86
276	0,52	0,77
277	0,85	0,75
278	0,60	0,79
279	0,75	0,79
280	0,58	0,66
281	0,54	0,66
282	0,58	0,00
283	0,72	0,88
284	0,86	0,71
285	0,49	0,82
286	0,40	0,86
287	0,87	0,75
288	0,51	0,80
289	0,62	0,79
290	0,87	0,00
291	0,37	0,85
292	0,13	0,86
293	0,84	0,00
294	0,59	0,79
295	0,83	0,85
296	0,54	0,69
297	0,69	0,80
298	0,85	0,74
299	0,52	0,00
300	0,86	0,85
301	0,61	0,72
302	0,86	0,85
303	0,80	0,89
304	0,50	0,74
305	0,69	0,78
306	0,82	0,79
307	0,87	0,85
308	0,94	0,76
309	0,46	0,69
310	0,86	0,83
311	0,73	0,79
312	0,89	0,77
313	0,71	0,77
314	0,86	0,91
315	0,33	0,81
316	0,47	0,84
317	0,47	0,82
318	0,60	0,70
319	0,87	0,82
320	0,53	0,82
321	0,94	0,79
322	0,43	0,73
323	0,31	0,76
324	0,15	0,76
325	0,67	0,77
326	0,32	0,66
327	0,99	0,79
328	0,66	0,80
329	0,71	0,80
330	0,70	0,62
331	0,80	0,80
332	0,90	0,83
333	0,70	0,70
334	0,97	0,80
335	0,87	0,85
336	0,85	0,89
337	0,60	0,78
338	0,83	0,84
339	0,41	0,79
340	0,85	0,00
341	0,73	0,79
342	0,20	0,89
343	0,51	0,78
344	0,86	0,76
345	0,78	0,74
346	0,70	0,68
347	0,67	0,72
348	0,55	0,74
349	0,47	0,86
350	0,86	0,79
351	0,71	0,85
352	0,67	0,00
353	0,43	0,78
354	0,85	0,65
355	0,66	0,74
356	0,45	0,79
357	0,45	0,85
358	0,00	0,74
359	0,95	0,84
360	0,32	0,85
361	0,00	0,82
362	0,59	0,83
363	0,00	0,83
364	0,13	0,00
365	0,19	0,73
366	0,16	0,82
367	0,67	0,77
368	0,53	0,69
369	0,99	0,83
370	0,82	0,87
371	0,40	0,00
372	0,47	0,65
373	0,56	0,63
374	0,09	0,73
375	1,00	0,80
376	0,23	0,81
377	0,13	0,83
378	0,50	0,73
379	0,50	0,76
380	0,40	0,85
381	0,80	0,80
382	0,11	0,70
383	0,00	0,80
384	0,13	0,78
385	0,73	0,74
386	0,88	0,85
387	0,20	0,82
388	0,26	0,84
389	0,77	0,80
390	0,55	0,73
391	0,72	0,87
392	0,50	0,88
393	0,87	0,74
394	0,87	0,83
395	0,86	0,80
396	0,58	0,79
397	0,87	0,72
398	0,70	0,78
399	0,60	0,85
400	0,56	0,81
401	0,60	0,84
402	0,81	0,83
403	0,36	0,86
404	1,00	0,75
405	0,42	0,00
406	0,84	0,00
407	0,43	0,87
408	0,26	0,82
409	0,60	0,83
410	0,52	0,80
411	0,84	0,88
412	0,31	0,84
413	0,20	0,76
414	0,87	0,87
415	1,00	0,85
416	0,75	0,78
417	0,60	0,83
418	0,57	0,87
419	0,55	0,82
420	0,27	0,72
421	0,75	0,87
422	0,58	0,85
423	0,66	0,00
424	0,18	0,75
425	0,81	0,75
426	0,48	0,00
427	0,77	0,87
428	0,49	0,81
429	0,68	0,00
430	0,43	0,81
431	0,99	0,68
432	0,67	0,68
433	0,77	0,81
434	0,87	0,82
435	0,68	0,00
436	0,74	0,84
437	0,75	0,87
438	0,87	0,74
439	0,83	0,88
440	0,00	0,72
441	0,58	0,86
442	0,67	0,74
443	0,87	0,84
444	0,76	0,82
445	0,53	0,77
446	0,54	0,88
447	0,42	0,76
448	0,69	0,77
449	0,53	0,77
450	0,74	0,80
451	0,87	0,79
452	0,99	0,80
453	0,80	0,81
454	0,98	0,84
455	0,58	0,67
456	0,80	0,84
457	0,99	0,74
458	0,57	0,79
459	0,86	0,74
460	0,31	0,80
461	0,13	0,00
462	0,56	0,65
463	0,56	0,78
464	0,87	0,85
465	0,85	0,85
466	0,90	0,77
467	0,90	0,89
468	0,98	0,82
469	0,40	0,78
470	0,59	0,74
471	0,60	0,79
472	0,00	0,86
473	0,72	0,86
474	0,71	0,86
475	0,32	0,77
476	0,20	0,00
477	0,05	0,80
478	0,96	0,74
479	0,57	0,83
480	0,39	0,76
481	0,83	0,87
482	0,60	0,86
483	0,33	0,73
484	0,84	0,82
485	0,60	0,89
486	0,19	0,85
487	0,20	0,00
488	0,67	0,00
489	0,39	0,00
490	0,74	0,71
491	0,68	0,88
492	0,10	0,90
493	0,20	0,00
494	0,66	0,81
495	0,47	0,71
496	0,83	0,72
497	0,73	0,72
498	0,82	0,86
499	0,87	0,78
500	0,47	0,89
501	0,73	0,81
502	0,98	0,73
503	0,63	0,83
504	0,30	0,94
505	0,44	0,00
506	0,20	0,79
507	0,55	0,81
508	0,60	0,83
509	0,00	0,72
510	0,68	0,71
511	0,58	0,73
512	0,52	0,82
513	0,11	0,82
514	1,00	0,86
515	0,73	0,81
516	0,66	0,82
517	0,40	0,77
518	0,27	0,83
519	0,69	0,73
520	0,19	0,87
521	0,82	0,79
522	0,82	0,81
523	0,58	0,78
524	0,98	0,80
525	0,83	0,77
526	0,51	0,74
527	0,41	0,68
528	0,33	0,91
529	0,30	0,85
530	0,85	0,83
531	0,54	0,87
532	0,77	0,82
533	0,98	0,82
534	0,71	0,82
535	0,65	0,76
536	0,44	0,84
537	0,67	0,72
538	0,87	0,83
539	0,86	0,75
540	0,60	0,88
541	0,98	0,82
542	0,66	0,73
543	0,59	0,84
544	0,57	0,75
545	0,65	0,77
546	0,33	0,78
547	0,60	0,73
548	0,58	0,77
549	0,53	0,72
550	1,00	0,80
551	0,84	0,71
552	0,58	0,56
553	0,00	0,89
554	0,33	0,00
555	0,60	0,83
556	0,86	0,00
557	0,40	0,00
558	0,68	0,78
559	0,70	0,80
560	0,48	0,80
561	0,69	0,84
562	0,21	0,78
563	0,86	0,82
564	0,54	0,79
565	0,69	0,76
566	0,87	0,69
567	0,81	0,88
568	0,70	0,73
569	0,48	0,83
570	0,85	0,73
571	0,18	0,00
572	0,77	0,67
573	0,49	0,00
574	0,33	0,00
575	0,99	0,77
576	0,73	0,87
577	0,87	0,78
578	0,92	0,69
579	0,87	0,73
580	0,86	0,00
581	0,74	0,84
582	0,84	0,85
583	0,76	0,76
584	0,67	0,61
585	1,00	0,86
586	0,87	0,85
587	0,84	0,80
588	0,66	0,75
589	1,00	0,82
590	0,20	0,00
591	0,82	0,78
592	0,15	0,85
593	1,00	0,92
594	0,73	0,81
595	0,14	0,76
596	0,89	0,71
597	0,82	0,00
598	0,43	0,89
599	0,56	0,81
600	0,49	0,59
601	0,58	0,71
602	0,78	0,77
603	0,87	0,00
604	0,81	0,75
605	0,82	0,88
606	0,62	0,72
607	0,68	0,67
608	0,83	0,81
609	0,55	0,78
610	1,00	0,73
611	0,53	0,76
612	0,60	0,00
613	0,40	0,87
614	0,60	0,79
615	0,00	0,00
616	0,55	0,81
617	0,43	0,88
618	0,43	0,82
619	0,80	0,81
620	0,58	0,83
621	0,71	0,77
622	0,85	0,81
623	0,80	0,92
624	0,17	0,80
625	0,87	0,84
626	0,60	0,88
627	0,87	0,74
628	0,86	0,76
629	0,73	0,84
630	0,80	0,83
631	0,00	0,83
632	0,57	0,81
633	0,73	0,83
634	0,08	0,83
635	0,14	0,81
636	0,78	0,73
637	0,31	0,68
638	0,20	0,69
639	0,69	0,69
640	0,95	0,80
641	0,83	0,88
642	0,86	0,87
643	0,38	0,72
644	0,93	0,78
645	0,93	0,77
