52	52	61	10	11	11	5	6	8	2	12	18	5	5	5	1	1	1	0	0	0	660	698	733	1.318	1.335	1.367
15	10	9	8	8	6	8	7	8	1	1	1	4	4	4	1	1	1	1	1	1	1.712	1.997	2.100	1.474	1.562	1.588
5	5	5	2	2	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	22	20	19	37	42	42
4	4	4	2	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	12	13	13	33	33	35
9	9	8	6	6	5	2	2	2	3	2	2	1	1	1	1	1	1	0	0	0	192	199	212	193	199	201
11	13	10	3	3	4	3	2	3	1	4	2	1	1	1	1	1	1	0	0	0	210	215	214	153	168	167
7	5	4	3	3	2	2	2	2	1	2	0	1	1	1	0	0	0	0	0	0	175	189	189	199	224	230
4	4	4	2	2	1	2	2	2	0	0	0	1	1	1	0	0	0	0	0	0	90	97	103	357	386	400
5	5	5	3	3	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	23	28	31	52	51	49
10	7	7	3	3	2	2	2	2	0	2	2	1	1	1	0	0	0	0	0	0	33	34	33	41	47	49
10	23	17	4	5	4	1	2	1	0	7	1	2	2	2	1	1	1	0	0	0	387	395	391	303	326	325
31	9	9	6	5	5	6	5	6	1	0	0	2	2	2	1	1	1	0	0	0	675	698	721	886	951	990
17	19	15	6	4	4	7	5	5	6	8	4	1	1	1	1	1	1	0	0	0	210	222	232	287	303	320
10	8	7	2	2	2	2	2	2	0	2	1	1	1	1	0	0	0	0	0	0	131	132	141	262	277	296
10	10	9	3	3	2	2	2	2	1	2	2	1	1	1	0	0	0	0	0	0	124	128	132	155	156	157
4	4	4	2	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	16	15	15	22	24	26
16	15	17	4	4	5	1	1	1	3	3	0	2	2	2	0	0	1	0	0	0	772	880	946	410	440	454
4	4	4	2	2	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	8	8	8	20	17	17
9	9	8	6	5	4	2	3	3	0	1	0	2	2	2	1	1	1	0	0	0	231	246	257	299	315	336
10	9	8	3	5	4	2	2	2	0	0	0	2	2	2	1	1	1	0	0	0	512	537	538	581	623	623
4	8	5	2	3	3	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	37	36	37	52	58	59
12	11	8	5	5	4	2	2	2	1	4	1	1	1	1	1	1	1	0	0	0	316	309	308	335	364	372
3	5	3	3	3	1	1	2	3	0	3	0	1	1	1	0	0	0	0	0	0	22	22	24	77	78	78
146	129	122	42	42	44	45	49	49	31	45	44	11	12	12	3	3	3	2	2	2	7.316	7.464	7.687	6.496	6.823	7.105
23	22	6	5	5	3	2	1	2	3	9	0	3	3	3	1	1	1	0	0	0	649	701	689	534	565	585
21	22	21	3	3	2	7	6	6	4	9	9	1	1	1	0	0	0	0	0	0	455	476	490	606	623	621
4	2	2	2	2	1	2	2	2	0	0	0	1	1	1	0	0	0	0	0	0	36	34	34	68	66	68
7	7	7	5	4	4	2	2	2	0	0	0	1	1	1	0	0	0	0	0	0	226	234	234	116	122	130
6	6	6	2	2	1	0	0	0	0	2	2	1	1	1	0	0	0	0	0	0	14	14	15	12	13	16
12	10	6	2	4	3	2	2	2	1	3	0	1	1	1	0	1	1	0	0	0	176	178	178	447	461	454
2	2	2	2	2	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	25	25	23	27	27	29
5	5	5	4	4	4	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0	21	19	18	40	42	41
10	10	9	5	5	4	4	4	3	0	1	0	1	1	1	1	1	1	0	0	0	703	720	702	879	917	942
10	12	11	3	5	5	1	1	1	0	2	1	1	1	1	0	0	0	0	0	0	89	92	97	215	217	222
17	25	26	4	4	4	2	2	2	1	6	4	1	2	2	1	1	1	0	0	0	361	368	382	395	425	449
30	33	37	5	6	6	4	4	4	4	2	1	4	4	5	1	1	1	0	0	0	1.496	1.589	1.645	1.425	1.506	1.545
42	59	60	8	6	6	6	6	7	0	0	0	5	5	5	1	1	1	0	0	0	2.677	2.795	2.824	1.790	1.918	2.003
9	8	8	3	3	2	2	2	2	0	0	0	1	1	1	0	0	0	0	0	0	133	149	151	246	265	273
11	9	8	3	4	3	4	4	4	0	5	3	1	1	1	0	0	1	0	0	0	234	232	229	555	562	575
2	7	7	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	36	35	37	29	27	29
4	3	3	2	3	2	2	2	2	0	0	0	1	1	1	0	1	1	0	0	0	186	186	192	238	254	262
41	46	39	7	7	9	10	7	9	1	2	0	3	3	3	1	1	1	1	1	1	1.055	1.096	1.102	981	1.027	1.023
6	7	5	3	2	1	1	1	1	0	2	0	1	1	1	0	0	0	0	0	0	29	33	36	41	41	40
6	6	5	2	4	3	1	2	2	0	2	0	1	1	1	0	0	0	0	0	0	104	120	116	48	56	55
14	12	10	4	4	3	2	2	2	0	2	1	2	2	2	0	0	0	0	0	0	102	102	97	228	231	237
13	8	8	4	4	4	2	2	2	0	0	0	2	2	2	1	1	1	0	0	0	177	185	187	183	192	196
10	7	3	4	3	2	0	0	0	0	4	0	1	1	1	0	0	0	0	0	0	88	84	84	149	155	160
1	2	2	3	2	2	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	90	88	87	80	84	89
7	6	6	3	3	3	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	77	75	80	117	125	121
4	3	3	2	2	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	23	26	29	48	58	63
8	9	5	4	4	3	2	2	2	0	3	0	1	1	1	1	1	1	0	0	0	123	130	130	243	243	251
6	8	8	3	3	2	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	69	67	72	57	60	59
11	12	9	4	4	4	2	2	2	2	6	4	1	1	1	1	1	1	0	0	0	206	204	208	288	309	311
9	8	6	2	3	3	2	2	2	0	2	0	1	1	1	0	0	0	0	0	0	76	80	76	204	206	199
10	8	12	4	4	3	2	2	2	0	4	4	1	1	1	1	1	1	0	0	0	131	132	130	93	93	99
4	4	4	3	3	2	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	21	20	21	49	46	49
7	7	7	3	3	2	3	3	3	0	0	0	1	1	1	0	0	0	0	0	0	41	41	39	108	109	108
2	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	31	29	29	22	22	22
12	10	10	4	4	4	3	3	3	2	3	3	1	1	1	1	1	1	0	0	0	592	605	590	511	507	505
7	4	4	3	3	2	1	3	3	0	0	0	1	1	1	0	0	0	0	0	0	91	120	125	90	95	100
46	38	42	5	4	4	7	7	8	0	3	3	4	4	4	1	1	1	1	1	1	1.864	1.994	1.985	1.728	1.760	1.765
7	7	7	5	5	4	2	2	3	0	1	0	1	1	1	1	1	1	0	0	0	339	350	350	364	386	394
4	4	3	3	3	2	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	41	40	41	66	61	64
5	3	3	3	3	2	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	12	12	12	25	25	28
21	17	14	6	7	6	2	3	3	4	10	6	1	1	2	0	1	1	0	0	0	396	431	435	695	728	752
24	13	13	7	6	5	6	6	6	4	2	1	5	4	4	1	1	1	1	1	1	938	1.037	1.079	1.031	1.158	1.263
12	9	19	4	4	4	2	2	2	4	7	11	1	1	1	1	1	1	0	0	0	374	383	385	371	376	385
15	17	17	3	4	3	4	4	4	1	5	4	1	1	1	0	1	1	0	0	0	182	172	173	190	186	196
24	21	17	10	10	12	7	7	9	1	6	4	4	4	5	1	2	2	1	1	1	4.749	4.798	4.800	3.897	4.083	4.121
7	4	4	2	2	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	9	9	8	10	19	19
9	10	10	1	3	2	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	75	74	76	202	195	211
4	4	3	2	2	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	22	24	22	37	38	36
14	15	14	4	5	4	4	6	6	1	2	1	1	1	1	0	1	1	0	0	0	158	159	157	245	249	260
4	4	3	2	2	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	11	11	11	53	50	51
2	2	9	2	2	3	1	1	1	0	2	10	0	0	0	0	0	0	0	0	0	36	37	38	44	46	43
9	9	8	5	6	5	5	5	5	0	1	0	1	1	1	1	1	1	0	0	0	245	256	245	502	531	533
16	8	6	5	4	3	3	2	2	3	2	1	1	1	1	0	0	0	0	0	0	128	120	118	116	125	123
8	7	8	1	2	2	0	0	0	1	2	2	1	1	1	0	0	0	0	0	0	71	69	65	56	54	55
4	4	4	2	2	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	64	68	68	74	77	71
6	6	6	4	4	3	3	3	3	0	0	0	1	1	1	1	1	0	0	0	0	257	247	235	277	283	279
1	1	1	2	2	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	188	194	194	97	99	100
5	5	5	2	2	1	0	0	0	0	2	0	1	1	1	0	0	0	0	0	0	6	8	9	21	23	23
3	4	3	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	12	12	10	18	19	18
22	25	22	8	9	9	3	5	3	8	8	6	6	7	8	1	1	1	1	1	1	1.989	2.004	2.024	1.449	1.485	1.530
15	18	17	5	5	4	4	7	8	2	1	0	3	4	4	1	1	1	0	0	0	987	1.022	1.027	701	715	734
3	3	3	2	1	1	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	4	4	4	16	14	17
7	8	8	5	3	4	0	0	0	0	2	1	1	1	1	0	0	0	0	0	0	77	83	85	101	109	109
10	8	8	6	5	5	3	3	2	0	2	1	1	1	1	1	1	1	0	0	0	272	282	275	400	427	434
5	5	5	3	2	1	2	2	2	0	0	0	1	1	1	0	0	0	0	0	0	23	28	26	47	49	46
8	9	8	2	3	2	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	29	31	37	49	50	52
4	6	5	2	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	4	4	6	13	15	14
5	5	4	3	3	2	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	43	52	52	74	86	90
7	6	6	3	4	3	2	1	1	0	0	0	1	1	1	1	1	1	0	0	0	58	58	63	70	76	73
6	7	6	3	3	2	2	2	2	0	1	0	1	2	2	0	0	0	0	0	0	113	119	126	298	299	306
5	3	3	2	2	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	35	36	38	37	38	37
37	23	19	8	8	5	3	3	3	8	1	0	4	4	4	1	1	1	0	0	0	468	482	505	713	758	786
4	4	3	2	2	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	7	6	5	9	7	6
19	19	18	2	3	2	2	3	4	6	6	3	4	4	4	1	1	1	0	0	0	1.138	1.201	1.219	1.245	1.315	1.329
4	4	4	2	2	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	4	5	6	27	30	31
6	4	6	2	3	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	16	20	23	45	48	45
6	7	9	2	2	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	49	53	49	127	134	140
4	3	3	2	2	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	35	34	30	25	26	29
26	22	20	12	13	13	11	19	19	0	1	0	5	5	5	1	2	2	1	1	1	2.476	2.539	2.530	3.321	3.389	3.416
37	37	37	5	5	4	9	9	6	5	10	0	4	4	5	1	1	1	0	0	0	1.142	1.176	1.212	1.175	1.230	1.281
29	28	28	7	6	7	3	1	1	1	0	0	4	4	4	1	1	1	0	0	0	816	861	847	757	782	793
4	4	4	2	2	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	5	4	4	27	28	25
2	2	4	2	2	1	2	2	2	0	1	2	0	0	0	0	0	0	0	0	0	62	64	58	93	95	99
16	20	17	4	4	3	3	3	4	1	4	0	2	2	2	1	1	1	0	0	0	277	267	277	438	438	454
4	4	4	2	2	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	17	16	14	57	61	62
2	4	5	2	3	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	11	14	16	25	26	26
6	6	5	4	4	3	2	2	2	1	1	0	1	1	1	0	0	0	0	0	0	93	94	89	205	219	215
9	7	7	2	3	2	2	1	1	1	1	1	1	1	1	0	0	0	0	0	0	50	48	50	107	110	113
4	4	4	2	2	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	19	20	23	47	49	51
6	4	4	2	3	2	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	70	71	73	66	67	63
5	5	4	2	3	3	2	1	1	0	1	1	1	1	1	0	0	0	0	0	0	28	25	26	61	65	69
20	17	15	5	7	7	4	3	3	1	4	3	3	3	3	1	1	1	0	0	0	229	237	237	429	469	469
8	8	7	2	2	1	2	2	2	0	1	2	1	1	1	0	0	0	0	0	0	182	201	209	134	145	152
2	2	1	4	4	3	1	1	1	0	1	0	1	1	1	1	1	1	0	0	0	193	184	178	600	602	621
10	8	4	3	2	1	2	2	2	1	1	0	1	1	1	0	0	0	0	0	0	40	35	39	239	243	247
4	2	2	2	2	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	77	80	76	85	89	91
7	7	6	3	4	3	1	1	1	0	2	1	1	1	1	0	0	0	0	0	0	106	114	112	111	124	125
6	6	5	2	3	2	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	18	17	18	26	31	34
7	7	6	2	3	2	2	2	2	0	1	2	1	1	1	0	0	0	0	0	0	48	45	42	69	76	79
9	9	8	3	3	4	3	3	3	0	3	2	1	1	1	0	0	1	0	0	0	253	247	241	598	623	638
7	8	9	3	3	2	2	2	2	1	0	0	1	1	1	0	0	0	0	0	0	313	312	319	175	184	185
22	20	22	5	5	4	6	7	7	2	2	1	4	4	4	1	1	1	0	0	0	812	851	906	893	911	946
7	9	8	3	3	3	2	2	2	0	3	3	1	1	1	0	0	0	0	0	0	59	54	56	174	169	170
9	9	8	6	4	3	2	2	3	1	2	2	1	1	1	1	1	1	0	0	0	256	260	260	462	479	490
24	21	15	8	8	6	14	13	10	1	10	6	4	4	4	1	1	1	1	1	1	2.868	2.926	2.927	2.589	2.623	2.641
109	92	88	19	19	20	19	19	17	1	2	1	12	12	12	3	3	3	2	2	2	10.147	10.384	10.488	8.149	8.252	8.360
5	2	1	4	4	2	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	36	32	32	64	67	62
4	3	3	2	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	13	13	14	54	62	64
9	7	6	2	2	1	1	2	2	0	1	0	1	1	1	0	0	0	0	0	0	84	87	87	121	132	132
6	6	6	5	5	4	0	0	0	0	2	2	1	1	1	0	0	0	0	0	0	38	41	44	28	32	34
38	31	21	8	5	5	2	2	5	2	0	1	4	4	4	1	1	1	0	0	0	1.582	1.657	1.728	1.265	1.327	1.333
9	5	4	3	4	3	0	0	0	0	2	1	1	1	1	0	0	0	0	0	0	98	102	104	61	72	71
7	5	4	3	3	2	0	0	0	0	2	0	1	1	1	0	0	0	0	0	0	54	58	58	85	84	80
3	3	4	2	2	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	26	26	27	60	54	60
7	7	6	4	4	4	2	2	2	1	2	2	1	1	1	0	0	0	0	0	0	123	122	116	254	256	258
5	6	5	2	2	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	121	125	124	93	105	104
8	6	4	2	2	1	2	2	2	1	3	0	1	1	1	0	0	0	0	0	0	60	62	61	76	78	81
9	9	8	5	5	4	3	3	3	0	2	1	1	1	1	1	1	1	0	0	0	404	419	440	316	355	384
10	8	6	1	3	1	2	2	2	1	3	1	1	1	1	0	0	0	0	0	0	868	879	894	944	981	997
7	6	4	4	5	4	2	2	2	0	2	0	1	1	1	1	1	1	0	0	0	63	66	73	66	69	74
6	6	6	2	2	1	2	2	2	0	0	0	1	1	1	0	0	0	0	0	0	92	91	93	196	191	196
13	9	7	4	4	3	1	1	1	0	5	2	1	1	1	0	0	0	0	0	0	137	142	140	186	202	211
14	14	9	2	2	1	2	2	2	3	1	0	1	1	1	0	0	0	0	0	0	132	140	140	185	194	201
6	1	2	5	4	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	122	122	127	69	71	71
8	6	6	4	5	3	2	2	2	0	0	0	1	1	1	0	0	0	0	0	0	478	485	487	473	498	507
6	5	5	4	3	4	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	147	161	174	84	88	96
8	8	6	6	6	7	1	1	1	0	1	2	1	1	1	1	1	1	0	0	0	134	147	159	211	224	232
14	14	10	6	8	6	1	1	1	4	3	2	1	1	1	0	0	0	0	0	0	305	318	330	229	244	246
57	57	57	7	8	7	6	6	6	7	17	12	5	5	5	1	1	1	0	0	0	1.698	1.827	1.834	1.158	1.242	1.277
3	2	2	2	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	37	37	36	64	64	65
8	6	5	3	3	2	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	27	25	29	62	70	71
7	7	7	3	3	2	2	2	2	0	0	0	1	1	1	0	0	0	0	0	0	27	26	25	38	38	39
13	15	15	3	3	2	1	1	1	0	1	0	2	2	2	0	0	0	0	0	0	52	56	55	115	115	115
12	8	13	4	3	2	1	1	1	0	2	6	1	1	1	1	1	1	0	0	0	123	124	129	112	123	121
9	13	5	1	0	1	1	1	1	3	2	1	1	1	1	0	0	0	0	0	0	69	77	78	36	34	35
5	4	5	2	2	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	47	46	45	28	29	28
3	4	4	3	2	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	50	43	39	60	60	61
5	4	4	3	2	1	2	0	0	0	0	0	1	1	1	0	0	0	0	0	0	36	36	36	183	186	185
10	10	9	1	3	2	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	101	112	108	65	70	73
6	6	5	2	2	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	52	52	53	63	70	67
5	4	4	2	2	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	43	41	44	85	84	85
6	6	5	3	3	2	2	2	2	0	1	0	1	1	1	0	0	0	0	0	0	121	119	121	252	254	254
5	5	5	5	5	4	3	3	3	0	0	0	2	2	2	1	1	1	0	0	0	183	185	190	391	401	405
