504,591	28.569	57	0,05	91,52	9.888	2,9
823,758	23.169	28	0,30	81,86	7.023	3,3
215,809	10.775	50	0,21	91,35	3.666	2,9
108,489	17.865	165	1,86	100	5.485	3,3
477,675	26.461	55	1,01	95,68	8.826	3,0
727,118	72.691	100	0,53	93,13	25.110	2,9
402,409	12.875	32	0,94	87,04	4.157	3,1
430,638	37.613	87	0,92	97,15	12.404	3,0
289,825	4.964	17	1,55	87,67	1.659	3,0
327,480	3.408	10	0,95	81,57	1.168	2,9
17,264	112.820	6.535	0,91	98,42	35.153	3,2
135,120	5.589	41	0,52	89,01	1.981	2,8
784,674	20.901	27	0,67	93,57	7.153	2,9
183,399	3.376	18	-0,44	86,97	1.253	2,7
356,371	46.869	132	2,24	98,79	15.097	3,1
209,525	4.370	21	1,02	86,43	1.519	2,9
217,505	2.524	12	0,03	87,84	900	2,8
315,938	4.058	13	-0,57	83,02	1.538	2,6
265,689	9.031	34	1,20	48,28	3.180	2,8
556,706	50.877	91	0,58	86,23	16.423	3,1
244,906	53.361	218	0,55	98,21	17.735	3,0
44,468	20.303	457	0,70	75,83	5.350	3,8
342,492	16.296	48	0,78	91,53	5.597	2,9
63,054	2.893	46	0,25	47,91	537	5,4
167,378	19.925	119	2,01	93,09	6.363	3,1
149,253	301.024	2.017	2,04	100	100.821	3,0
175,100	4.983	28	1,17	79,91	1.625	3,1
286,642	4.044	14	-0,28	86,72	1.423	2,8
749,233	13.689	18	0,12	81,97	4.887	2,8
1.260,281	42.060	33	0,26	93,77	14.479	2,9
560,637	217.290	388	0,66	97,96	75.788	2,9
755,203	37.997	50	0,03	96,73	13.234	2,9
779,200	38.481	49	1,10	85,49	12.561	3,1
205,672	3.571	17	1,44	25,82	1.212	2,9
651,341	13.599	21	0,88	94,75	4.550	3,0
234,914	3.136	13	1,62	88,71	1.058	3,0
249,399	12.285	49	1,22	82,01	3.526	3,5
318,937	6.355	20	0,83	92,18	2.214	2,9
121,645	8.852	73	0,40	89,57	2.753	3,2
1.587,498	28.818	18	0,01	91,24	10.083	2,9
309,441	3.843	12	-0,11	68,12	1.331	2,9
263,280	19.203	73	0,55	93,44	6.610	2,9
410,406	7.241	18	-0,11	59,56	1.844	3,9
722,201	54.091	75	-0,04	88,77	17.671	3,1
245,746	7.218	29	1,34	81,35	2.147	3,4
335,748	3.264	10	-0,41	43,01	1.077	3,0
471,553	12.707	27	0,67	94,12	4.214	3,0
697,500	17.723	25	-0,45	56,83	5.684	3,1
148,332	4.548	31	0,91	81,84	1.509	3,0
203,208	4.378	22	-0,22	79,85	1.481	3,0
196,446	2.153	11	-0,22	87,55	782	2,8
333,363	7.483	22	0,12	31,67	2.432	3,1
99,075	117.395	1.185	0,55	100	38.216	3,1
650,916	661.997	1.017	1,32	99,72	229.350	2,9
162,508	3.458	21	0,10	88,4	1.243	2,8
316,639	10.466	33	0,07	82,1	3.393	3,1
358,481	9.776	27	-0,23	90,6	3.424	2,9
498,422	196.904	395	0,81	97,75	67.684	2,9
226,657	33.041	146	1,66	97,66	10.625	3,1
36,341	48.076	1.323	1,30	100	15.933	3,0
631,897	11.170	18	0,81	79,11	3.300	3,4
385,878	5.817	15	-0,84	74,73	2.026	2,9
744,011	18.689	25	-0,77	94,57	6.412	2,9
130,654	10.339	79	1,08	95,73	3.299	3,1
236,484	2.999	13	1,38	59,35	1.028	2,9
242,877	2.956	12	0,47	86,4	1.069	2,8
305,285	5.399	18	0,50	90,33	1.871	2,9
147,935	2.365	16	-0,18	82,03	822	2,9
308,555	5.889	19	1,13	92,58	2.062	2,9
305,776	11.255	37	0,92	93,33	3.709	3,0
424,997	16.468	39	0,75	65,56	5.178	3,2
172,934	5.022	29	0,61	93,13	1.733	2,9
99,738	7.652	77	1,18	83,77	2.537	3,0
133,057	112.449	845	0,93	99,3	36.885	3,0
280,509	43.043	153	1,02	78,62	13.163	3,3
188,441	8.996	48	0,34	91,66	3.082	2,9
455,856	4.059	9	1,36	77,31	1.300	3,1
330,269	14.735	45	0,40	94,6	5.095	2,9
272,692	5.691	21	-0,08	88,24	2.127	2,7
271,030	186.296	687	0,50	99,22	62.244	3,0
272,238	14.059	52	0,31	88,21	4.678	3,0
183,458	2.035	11	-0,34	79,07	719	2,8
150,130	4.247	28	0,87	75,3	1.478	2,9
148,062	2.041	14	0,64	68,5	673	3,0
295,337	32.622	110	1,26	97,65	10.765	3,0
1.114,747	45.452	41	0,50	93,33	15.351	3,0
134,421	5.534	41	-0,09	95,61	1.838	3,0
206,537	30.353	147	0,55	96,06	11.021	2,8
98,291	24.818	252	2,02	98,94	8.398	3,0
363,332	53.748	148	0,93	80,39	17.529	3,1
154,033	8.474	55	0,39	95,47	2.701	3,1
252,621	5.918	23	1,30	90,17	1.969	3,0
166,753	2.815	17	-0,08	90,3	995	2,8
754,141	26.419	35	-0,03	91,31	9.196	2,9
209,800	2.446	12	-0,56	76,41	921	2,7
288,576	25.096	87	0,74	95,97	8.354	3,0
79,192	1.444	18	-0,02	67,52	532	2,7
129,888	1.543	12	-0,89	72	592	2,6
179,949	129.502	720	2,56	100	40.861	3,2
552,876	20.205	37	-0,19	93,98	7.015	2,9
