80.755	320,7	274,87	2,21	1.353	13,73	20,56	11,09	23.211	89,58	38,12
8.986	229,05	40,25	0,64	25	11,90	19,52	15,40	2.895	89,18	98,25
4.801	919	5,28	0,27	81	6,40	14,94	11,37	1.231	44,51	91,67
13.329	533,94	25,13	0,17	-65	12,09	19,54	14,24	4.362	91,47	92,87
2.629	111,27	24,71	1,13	27	9,19	16,65	16,44	889	86,87	99,73
3.915	185,9	21,20	0,17	-9	9,40	18,26	16,59	1.297	82,55	94,66
216.576	1.170,25	190,56	0,73	456	13,45	18,12	15,01	68.716	95,51	97,72
2.114	77,83	27,03	0,12	-19	9,50	17,82	15,26	690	80,51	99,64
24.203	1.253	19,80	0,62	40	11,68	18,39	14,83	7.522	85,23	96,18
76.743	524,86	149,05	0,48	-98	13,33	18,16	13,41	23.708	98,16	99,08
416.585	61,87	7.033,64	1,10	856	13,55	20,78	9,78	125.348	100	90,36
4.632	195,04	24,70	0,98	82	10,90	15,88	16,86	1.555	84,14	97,90
3.856	229,25	16,62	0,30	-32	9,16	16,67	17,24	1.262	70,63	96,18
1.886	148,86	12,68	0,01	-15	11,66	18,65	17,01	648	81,93	97,63
20.439	821,96	25,38	0,52	-44	12,72	21,74	12,44	6.470	94,78	95,26
12.033	213,24	57,51	0,48	-25	12,37	20,51	13,64	3.673	95,53	98,54
2.818	216,83	13,23	0,45	15	8,05	16,70	19,10	1.035	66,71	97,22
20.606	1.001,54	20,11	0,57	-484	14,42	25,69	12,79	6.194	52,46	69,90
27.470	918,8	30,47	0,48	23	11,70	15,93	15,92	8.173	90,00	91,70
17.052	1.239	14,01	0,44	-13	12,33	19,67	16,24	5.486	58,88	72,90
53.744	243,29	228,09	0,80	240	12,70	17,49	14,90	17.460	97,47	98,73
4.290	166,17	26,83	0,96	33	11,78	18,84	16,80	1.413	81,31	77,83
66.284	854,86	77,75	0,07	-377	12,24	18,51	15,55	20.293	93,56	97,46
387.260	712,67	569,63	1,19	1.775	15,20	21,63	11,55	116.418	92,39	82,31
137.131	812,16	174,67	0,85	272	13,60	18,95	13,32	41.775	95,38	99,37
86.462	497,8	177,27	0,51	-41	13,18	18,15	14,74	27.038	94,59	96,81
3.265	133,7	24,64	0,22	-16	18,86	21,86	12,02	941	85,03	96,10
2.131	104,24	20,66	0,27	3	13,50	16,06	19,78	748	86,58	96,45
46.186	142,01	349,88	1,84	782	13,57	21,72	15,72	14.588	99,56	32,66
7.145	110,31	67,22	0,93	56	11,02	17,06	16,52	2.347	59,27	77,13
46.616	346,5	136,95	0,45	77	11,11	16,84	16,15	14.947	96,12	97,85
21.716	496,91	45,39	0,95	251	9,85	17,15	16,58	7.257	91,99	94,36
18.936	263,44	70,72	0,41	-196	11,71	18,04	15,46	6.019	94,46	97,96
4.063	232,57	17,32	0,22	-16	12,14	15,97	19,94	1.391	80,98	98,21
48.839	240,41	221,08	2,14	659	17,33	21,95	10,21	14.464	94,64	54,26
4.116	332,74	12,81	0,87	25	8,29	19,92	16,10	1.335	43,65	77,98
29.083	1.388,20	21,91	1,13	48	14,76	22,60	10,33	8.793	96,83	98,34
11.752	146,75	84,32	1,30	72	13,18	20,37	12,77	3.519	87,51	88,26
4.286	228,7	19,38	0,84	5	12,06	19,99	12,61	1.357	75,65	99,59
4.184	250,84	16,86	0,26	20	9,25	15,49	20,74	1.439	61,47	99,46
2.703	286	9,98	1,39	16	11,36	22,83	11,03	845	92,96	99,20
4.283	358	12,58	1,27	14	17,32	22,18	11,59	1.336	76,29	94,86
6.680	833,37	8,01	0,00	-54	9,73	19,34	19,01	2.405	42,03	97,92
16.396	326,29	52,82	1,26	109	13,98	20,05	14,72	5.195	92,16	25,60
8.773	218,34	39,97	0,13	-19	9,50	14,14	20,03	2.971	91,09	95,80
10.720	435,77	24,74	0,14	30	10,40	14,62	20,16	3.683	82,28	98,59
4.264	137,82	33,22	1,79	75	15,79	19,35	12,58	1.388	89,71	97,73
5.881	217,31	28,17	1,01	91	12,87	17,80	16,84	1.984	84,91	99,09
8.504	385,38	23,22	1,28	9	13,92	25,78	8,65	2.407	72,73	80,96
2.117	124,42	16,39	0,93	-41	5,83	14,22	24,13	745	45,17	97,13
1.124	183,23	6,27	0,55	7	14,00	18,71	16,10	380	72,24	99,23
9.281	160,35	61,68	1,60	118	16,03	21,47	11,70	2.867	93,79	99,66
19.161	531,88	37,40	0,94	93	12,38	18,55	14,60	6.231	93,25	94,20
2.176	34,12	64,01	0,09	7	10,54	16,85	20,01	760	88,14	98,03
3.058	265,78	12,61	2,32	87	13,13	21,78	11,25	958	82,01	89,46
3.435	74,06	50,05	1,92	44	14,57	19,67	13,33	1.116	91,50	99,20
51.158	74,32	728,46	1,43	530	12,89	18,65	12,27	15.815	98,37	96,88
4.578	117,77	42,34	2,16	98	12,29	22,82	10,55	1.350	92,30	99,59
36.556	931,67	40,33	0,69	203	12,30	18,74	15,51	12.227	93,49	98,50
6.813	348,27	20,12	0,70	19	10,78	18,41	14,53	2.169	93,05	99,90
4.163	300,35	13,83	0,06	-33	17,56	20,20	16,16	1.366	82,83	97,99
2.676	198,14	13,13	0,71	-46	10,31	19,18	19,99	911	68,44	91,26
49.989	802,65	63,65	0,55	102	12,83	18,59	15,98	15.985	94,93	99,01
3.880	242,31	16,60	0,91	16	11,79	20,23	12,80	1.196	81,46	100
6.095	218,61	28,20	0,28	-12	12,53	17,81	16,66	1.927	94,39	96,66
5.660	248,11	24,90	2,21	100	12,08	21,24	9,26	1.785	92,70	99,39
39.748	291,77	139,96	0,68	36	12,89	19,34	13,21	11.975	97,42	99,84
666.621	64,95	10.341,59	0,19	-6.005	15,69	20,86	11,11	201.894	100	83,76
2.537	221,34	11,42	0,10	-6	5,53	16,42	22,00	872	84,92	98,47
30.906	248,39	125,16	0,15	27	11,15	15,55	18,63	10.017	90,46	98,98
102.955	296,27	358,14	0,76	108	13,25	19,87	14,64	32.795	97,42	98,57
7.794	267,61	29,85	0,61	3	12,22	21,18	14,62	2.573	92,96	70,86
8.385	288,84	31,09	1,73	163	12,58	18,82	14,32	2.780	91,83	96,80
13.220	338,5	38,87	0,12	33	9,41	13,96	16,31	3.646	73,68	87,06
11.033	695,46	16,59	1,13	162	11,48	16,90	17,07	3.759	84,38	83,95
10.910	82,13	143,49	1,95	146	11,59	21,23	7,99	3.174	97,11	99,68
9.590	319,22	29,35	0,58	-110	7,96	16,19	20,55	3.293	78,23	94,98
21.182	547,81	39,00	0,21	-53	10,88	18,38	18,13	7.166	93,34	98,72
14.575	356,31	41,63	0,44	-42	16,32	22,05	13,21	4.628	97,57	91,95
42.255	1.001,30	43,01	0,47	-48	13,88	19,70	13,92	13.029	90,62	98,82
17.385	809,58	21,89	0,48	-93	12,30	21,26	14,22	5.391	30,15	86,69
5.894	155,84	38,89	0,70	15	11,96	18,43	15,31	1.899	89,44	97,50
17.788	1.018,72	18,31	1,19	59	12,70	22,20	11,18	5.519	83,35	88,43
3.813	140,48	27,41	0,25	-2	13,80	17,74	17,42	1.296	90,29	98,35
10.846	365,69	29,26	0,34	-48	10,34	17,14	18,53	3.653	83,84	98,94
5.574	209,89	28,11	1,44	26	14,61	23,10	13,15	1.714	83,22	87,95
18.439	359,3	52,25	0,45	-118	13,59	22,34	13,56	5.564	69,48	84,89
2.031	84,52	24,18	0,16	0	12,25	16,49	18,69	711	82,09	98,98
12.986	602,85	22,55	1,15	34	15,92	21,79	13,09	3.942	82,62	98,27
6.330	373,57	17,85	1,31	57	16,10	21,49	12,19	1.935	85,84	36,96
81.825	138,72	664,87	3,04	2.223	15,18	21,09	9,69	24.244	99,91	90,26
1.779	256,65	6,92	0,03	-10	12,37	18,80	16,04	558	72,37	86,32
8.588	738,29	11,58	0,12	-55	12,74	19,91	14,73	2.876	90,91	98,50
41.454	729	59,22	1,02	175	15,09	20,48	12,55	12.292	93,00	98,73
5.779	158,59	36,94	0,34	-13	11,82	18,52	16,88	1.831	26,39	80,68
2.559	260,19	9,59	0,64	-26	10,76	16,56	20,29	883	62,91	96,96
15.694	712,6	22,37	0,39	-79	11,53	21,36	13,19	4.801	74,18	97,12
41.501	108,59	402,37	1,30	358	12,24	18,48	12,80	12.730	99,16	95,23
2.939	152,52	19,47	0,25	-6	7,77	17,48	15,39	901	85,52	96,37
10.195	670,44	15,66	0,73	9	12,28	23,73	14,79	3.239	69,65	64,73
58.477	710,83	83,69	0,43	48	12,54	18,17	16,42	18.907	96,18	99,08
24.963	978,88	25,69	0,19	-143	13,30	19,28	15,85	8.048	93,31	97,54
7.443	223,27	35,20	1,37	81	9,93	20,39	14,86	2.382	66,79	98,63
59.698	324,14	192,22	1,08	168	16,03	23,34	15,86	19.273	99,13	38,00
5.281	232,36	23,82	1,18	37	14,45	18,38	15,81	1.630	89,95	99,59
52.126	746,87	70,49	0,25	-193	12,83	20,36	13,89	15.414	46,20	68,96
26.385	681,12	39,86	0,72	-51	14,02	22,26	13,05	7.798	80,55	88,74
146.807	729,89	211,10	1,22	719	14,59	20,87	11,82	43.007	96,84	95,91
15.022	184,83	84,38	0,94	144	10,42	17,40	16,56	4.807	94,65	97,77
13.086	154,53	89,20	1,31	155	11,61	18,45	17,22	4.228	49,70	88,16
3.537	483	7,32	0,02	-13	11,88	18,22	16,89	1.202	77,25	86,28
14.116	176	78,89	0,41	-182	11,76	18,91	16,10	4.410	93,73	77,22
25.101	385,53	66,33	0,47	-14	12,73	19,20	14,53	7.826	100	62,15
364.261	1.378,50	272,29	0,75	760	14,11	18,85	13,97	112.756	98,04	97,96
28.470	504,5	56,58	0,07	-118	12,02	19,44	16,33	9.290	90,87	97,07
22.681	824,2	27,93	0,38	179	11,03	16,16	14,48	6.542	81,70	95,19
10.618	215,46	49,74	0,23	19	9,54	16,47	17,32	3.375	90,69	99,57
15.702	108,52	155,90	1,88	168	14,27	24,86	8,38	4.384	100	63,82
24.671	478	53,78	1,03	94	12,73	19,31	13,82	7.740	95,41	94,92
70.036	727,12	98,50	0,56	112	11,98	18,30	15,68	22.582	92,53	99,39
12.059	402,41	31,14	0,97	86	14,82	18,48	15,79	3.695	86,51	88,78
35.270	430,64	85,06	0,95	-10	13,72	22,85	10,62	10.616	96,76	99,05
4.456	290,1	16,39	1,64	41	13,47	22,23	11,61	1.415	86,41	98,85
3.189	326,73	10,14	0,97	4	10,97	22,36	14,18	1.043	80,42	98,30
105.924	17,26	6.373,17	0,95	-199	16,82	22,31	10,31	30.570	98,42	94,54
5.390	133,54	41,24	0,54	45	12,05	17,56	18,54	1.815	89,01	97,80
19.948	784,06	26,15	0,69	66	12,91	18,11	14,95	6.363	93,36	97,81
3.483	183,33	18,61	0,52	-27	8,75	15,10	19,67	1.211	85,78	99,32
40.142	356,32	124,16	2,46	544	12,62	22,79	7,66	11.682	98,55	99,28
4.069	210,19	20,22	1,09	21	14,28	20,43	13,41	1.314	85,10	98,53
2.518	217,38	11,59	0,01	-14	13,50	18,34	18,02	845	86,50	99,72
4.225	315,95	13,06	0,60	-41	12,29	16,80	19,47	1.501	82,11	98,61
8.310	265,69	32,89	1,26	126	9,85	18,85	17,89	2.796	48,28	91,95
48.864	556,71	89,89	0,60	-16	14,05	19,76	12,92	14.562	85,33	96,22
51.366	244,91	214,64	0,58	-3	13,36	19,51	13,93	15.865	98,21	96,96
19.340	44,47	447,47	0,71	422	14,98	20,44	8,23	4.645	75,83	97,41
15.433	342,38	46,61	0,84	114	12,76	17,30	16,57	4.983	90,91	99,53
2.842	62,84	45,69	0,25	135	4,54	11,25	9,02	510	47,89	95,82
17.334	167,38	112,84	2,17	280	11,68	20,80	10,69	5.083	92,91	99,79
261.391	147,07	1.936,20	2,16	4.674	15,44	21,63	13,42	83.445	100	72,53
4.593	175,1	27,49	1,18	18	15,97	22,23	10,49	1.374	78,20	97,22
4.125	287,19	14,18	0,32	-41	12,97	18,36	16,18	1.347	85,32	98,60
13.579	749	18,23	0,13	-153	8,58	15,81	18,84	4.541	80,11	90,10
41.301	1.260	33,11	0,26	-153	13,60	20,50	13,68	13.202	93,57	88,86
207.449	563	379,03	0,70	375	12,82	18,29	15,01	67.841	97,96	97,96
37.905	757	50,18	0,05	-147	10,33	16,68	16,52	12.402	96,36	97,95
35.633	779,28	47,85	1,14	165	12,97	20,50	13,73	10.978	84,99	98,31
3.231	205,68	16,68	1,51	39	12,13	20,26	15,34	1.035	25,71	86,22
12.789	650,37	20,39	0,91	23	11,87	21,02	12,85	4.015	94,45	98,35
2.802	233,79	12,81	1,67	38	15,96	22,85	11,59	879	87,27	99,07
11.289	249,83	47,61	1,31	124	9,97	21,58	11,53	2.998	82,02	71,79
5.999	319,57	19,42	0,86	19	12,02	18,50	15,58	1.947	91,91	96,98
8.610	121,65	71,83	0,37	-43	10,22	20,78	13,36	2.516	88,98	97,83
28.804	1.587	18,14	0,00	-185	13,40	19,37	15,17	9.414	90,60	98,45
3.874	309,37	12,45	0,14	-40	10,89	20,48	16,90	1.260	63,60	51,85
18.481	265	71,32	0,57	35	11,86	18,42	14,98	5.938	92,94	97,34
7.297	410,82	17,68	0,11	233	10,04	13,75	12,59	1.757	59,56	95,31
54.257	722,41	74,83	0,09	-560	16,47	22,33	13,31	16.494	88,77	84,52
6.578	245,75	28,26	1,37	19	16,49	24,68	10,15	1.826	80,22	99,02
3.359	335,75	9,81	0,48	-53	13,29	22,97	17,39	1.053	40,30	32,65
12.127	471,55	26,42	0,68	-22	13,66	22,35	13,04	3.768	93,49	98,85
18.292	697,5	25,60	0,60	-584	14,36	25,43	10,80	5.304	54,29	86,11
4.270	148,33	29,88	0,94	-2	14,35	22,63	11,91	1.300	80,87	97,36
4.446	203,69	21,61	0,25	-27	10,20	18,09	17,38	1.409	77,57	90,82
2.187	196	11,03	0,25	-13	8,29	16,54	19,82	746	86,33	97,46
7.422	333,36	22,37	0,12	-75	15,04	21,76	13,75	2.238	31,63	94,21
112.994	99,12	1.167,04	0,59	-163	12,98	19,02	12,94	33.844	100	80,70
603.774	650,96	981,31	1,42	5.592	13,15	18,24	13,80	195.338	99,72	97,48
3.435	162,51	21,21	0,09	-5	11,32	18,68	16,48	1.153	88,05	93,14
10.413	315,95	33,04	0,06	-88	13,23	21,50	13,28	3.115	81,73	99,65
9.938	358,33	27,46	0,25	-72	10,44	17,81	18,95	3.268	89,25	96,42
186.095	498,42	386,14	0,84	778	12,16	18,05	14,46	59.713	97,68	98,99
29.445	226,66	139,38	1,78	324	15,46	21,19	10,39	8.698	97,38	97,04
43.912	36,34	1.274,79	1,35	210	13,50	22,35	9,25	13.191	100	61,16
10.556	633,38	17,23	0,83	134	12,29	19,72	11,50	2.935	79,11	98,55
6.171	386,2	15,40	0,92	-141	11,33	21,46	17,30	2.045	73,95	89,25
19.725	743	25,65	0,86	-674	13,47	20,55	13,19	6.122	90,92	96,95
9.590	130,65	76,76	1,13	26	16,64	21,49	11,01	2.851	95,43	94,54
2.725	236,93	12,19	1,45	24	9,84	19,88	12,57	866	58,47	97,39
2.860	242,9	12,02	0,51	20	8,26	16,10	21,48	996	84,82	75,00
5.215	310,9	17,13	0,53	4	10,57	18,96	17,87	1.731	89,28	95,44
2.395	147,8	16,05	0,24	-19	14,72	18,80	17,75	774	79,60	99,48
5.443	308,46	18,52	1,22	63	12,58	19,04	16,96	1.819	91,79	96,60
10.557	305,64	35,91	0,98	49	13,62	18,28	15,03	3.234	92,27	99,19
15.624	425	37,89	0,76	-30	13,58	22,76	13,17	4.680	64,75	85,05
4.814	172,29	28,61	0,60	10	13,06	19,27	16,06	1.551	91,87	96,69
7.047	99,74	74,39	1,30	91	11,88	16,36	15,92	2.165	83,64	98,65
105.407	133,21	821,98	0,96	403	14,51	19,39	11,94	31.868	99,30	94,97
40.087	280,61	149,05	1,07	170	14,33	21,14	12,65	11.490	78,53	93,30
8.784	188,4	47,24	0,33	-21	15,44	21,13	16,27	2.880	91,12	34,38
3.693	455	8,58	1,41	26	14,02	22,59	11,09	1.109	74,26	94,07
14.325	330,9	44,03	0,42	-2	11,58	18,95	15,15	4.610	94,61	98,07
5.722	272,77	20,92	0,07	10	10,86	15,31	19,98	2.005	87,17	97,90
179.924	270,9	678,18	0,52	-316	12,12	18,05	12,71	54.916	99,22	98,58
13.757	272,24	51,18	0,32	-32	10,94	19,86	14,72	4.247	88,21	79,48
2.084	183,43	11,22	0,30	-10	10,65	16,61	19,33	692	77,56	99,43
3.998	150,13	27,60	0,89	32	10,96	17,43	17,28	1.302	72,19	98,13
1.952	148,06	13,54	0,66	2	16,07	20,86	16,37	597	68,16	97,76
29.893	295,34	106,63	1,31	155	14,32	20,89	11,96	9.100	97,39	99,74
43.895	1.113,50	40,23	0,51	-16	12,61	19,99	15,79	13.976	92,65	96,11
5.569	134,42	41,26	0,10	-62	10,63	20,61	10,85	1.655	94,64	99,28
29.215	206,19	144,94	0,57	147	11,07	16,17	17,85	9.987	96,07	97,98
21.579	98,29	238,58	2,10	358	14,50	21,86	8,99	6.673	98,94	98,91
50.393	363,3	144,15	0,97	143	14,36	21,51	12,23	15.299	79,59	68,78
8.245	154,03	54,41	0,41	-43	14,14	21,74	10,79	2.410	94,95	99,96
5.406	252,62	22,56	1,32	25	15,65	22,50	11,58	1.681	89,35	99,66
2.831	166,87	16,89	0,11	-12	14,88	20,43	16,28	936	88,93	77,15
26.475	754,14	35,07	0,03	-44	9,87	16,38	19,87	8.765	90,60	98,12
2.544	210,08	11,85	0,54	-16	9,59	14,02	23,78	910	73,72	92,94
23.841	288,58	85,17	0,76	79	12,26	18,56	15,06	7.399	95,71	99,21
1.446	79,39	18,23	0,02	5	11,06	14,03	21,91	505	63,10	98,65
1.643	130,26	12,14	0,96	-24	8,15	13,09	25,49	594	69,89	99,76
108.474	179,93	671,18	2,72	2.252	17,31	22,25	9,20	31.610	100	42,60
20.477	553	36,74	0,22	-142	10,22	18,19	17,37	6.691	93,66	98,25
676.177	175,78	3.889,57	0,28	-2.108	13,05	18,00	15,02	215.617	100	94,48
6.299	310,29	20,76	0,56	20	10,77	18,29	17,09	2.069	74,57	96,99
20.628	154	140,01	1,11	88	13,32	20,82	11,78	6.297	93,45	61,04
7.620	1.308,24	6,03	0,88	20	14,96	18,59	13,01	2.425	82,24	95,35
5.945	109,96	53,49	0,27	-54	9,66	18,38	16,76	1.817	61,83	95,79
6.485	133,01	49,15	0,20	-44	14,26	21,26	13,35	1.995	63,81	62,76
2.801	94	30,42	0,64	13	10,51	17,96	18,17	966	90,78	73,40
4.273	127,91	34,70	0,96	9	14,55	20,82	12,75	1.347	97,14	99,23
419.388	280,67	1.506,17	0,20	-1.349	11,72	16,29	20,25	144.600	99,93	95,29
10.467	253,05	41,41	0,03	-40	12,70	18,64	16,63	3.350	49,53	86,28
764.922	409,48	1.919,70	0,68	-1.495	14,13	19,39	11,93	239.174	98,35	90,26
149.185	15,33	9.805,54	0,19	590	11,46	14,80	20,39	50.492	100	99,85
221.692	1.137,33	203,01	1,02	1.387	13,08	18,01	14,23	71.601	96,00	99,43
2.794	75,62	36,31	0,43	-18	10,87	17,55	20,87	964	79,53	99,60
83.585	516,42	165,12	0,50	230	11,37	17,17	16,23	27.581	96,70	97,59
2.567	129,34	19,54	0,39	-20	14,98	17,17	16,66	852	76,69	100
1.779	178,61	10,15	0,46	3	9,98	17,44	17,33	591	85,15	97,73
2.104	117,72	17,41	0,65	-11	8,72	14,49	23,12	729	83,41	97,66
46.469	410,6	117,17	0,87	134	12,58	19,45	13,71	14.423	98,22	99,70
8.403	276,95	30,78	0,36	-56	11,66	23,80	12,22	2.496	89,98	98,58
4.078	570,69	7,13	0,05	-35	10,31	22,19	14,79	1.308	74,10	88,94
51.885	419,19	125,13	0,27	-135	13,10	17,91	16,29	15.885	90,19	97,75
407.816	431,96	985,54	1,08	2.574	12,64	17,08	15,08	137.233	93,93	99,08
629.106	1.099,41	603,63	1,34	2.797	14,57	20,44	11,57	189.503	97,97	93,30
13.957	186,33	78,33	1,12	56	14,69	21,32	11,59	4.296	91,91	44,56
10.397	617,32	16,94	0,15	-67	10,44	18,67	16,47	3.459	59,65	83,84
38.327	650,77	59,67	0,33	-98	13,07	19,87	13,91	11.500	98,20	96,82
31.445	930,34	34,00	0,15	-264	13,36	22,60	12,56	9.476	71,96	86,14
11.245.983	1.521,10	7.569,41	0,59	-32.132	15,09	19,73	13,18	3.574.286	99,10	92,26
31.629	609,09	53,74	0,86	218	12,70	18,74	16,74	10.389	85,30	95,48
7.195	731,76	9,91	0,20	-32	12,43	21,54	15,01	2.339	74,25	97,96
78.711	306,91	268,90	1,19	613	11,93	19,05	13,87	23.754	93,99	60,41
73.793	399,68	198,65	1,85	684	16,06	22,62	9,35	23.603	98,87	52,46
12.102	252,38	47,55	0,21	-115	11,64	19,35	14,94	3.698	68,04	98,63
14.340	617,25	23,55	0,34	-24	11,32	19,76	15,62	4.427	91,07	98,83
332.193	147,89	2.316,47	0,77	-132	15,32	21,09	12,59	101.697	99,81	87,08
9.016	352,69	26,81	1,20	62	11,56	22,02	13,18	2.833	76,52	67,81
3.623	141,61	25,62	0,03	-27	12,96	21,89	15,68	1.145	83,68	92,39
3.027	168,08	18,76	1,03	38	11,53	15,57	17,34	1.054	81,10	99,27
11.217	283,14	41,15	0,95	295	10,92	18,56	10,15	2.575	71,23	92,43
26.365	203,74	131,82	0,46	131	11,04	17,18	18,31	8.676	86,89	76,63
38.821	126,05	326,61	1,48	162	16,27	22,60	9,05	11.176	99,20	99,58
109.936	402,87	286,49	1,22	581	14,06	19,97	11,51	33.056	99,23	98,94
13.011	1.062,70	12,00	0,49	-237	18,33	24,68	14,03	3.962	63,04	87,10
15.484	140,43	115,10	1,08	48	12,32	21,04	10,81	4.656	96,08	99,77
5.788	414,78	14,36	0,71	-9	13,02	21,58	14,71	1.788	51,35	96,23
36.651	449,03	83,75	0,65	230	11,08	17,27	18,28	12.139	69,46	82,44
585.780	449,8	1.369,40	1,26	4.622	14,99	19,38	12,20	178.777	98,98	97,75
7.434	591,3	12,78	0,42	-57	14,88	20,02	13,59	2.420	86,02	98,28
240.901	153,5	1.686,00	1,81	2.050	15,10	21,13	9,73	73.472	98,82	93,75
3.378	330,21	10,97	1,77	37	16,01	20,28	14,65	1.090	66,75	94,39
262.179	206,2	1.328,10	1,10	291	15,54	22,45	10,16	74.764	96,48	85,01
11.355	345,58	33,58	0,55	47	12,13	17,16	16,76	3.751	93,28	99,11
14.671	369,56	41,07	0,85	53	12,03	20,04	12,64	4.600	87,79	97,71
244.095	20,39	12.768,27	1,62	1.261	17,87	22,71	9,18	72.314	100	90,82
5.710	607	9,63	0,61	4	14,44	19,81	14,13	1.800	86,17	97,70
10.795	145,33	81,59	2,37	229	15,71	22,13	11,15	3.142	71,64	98,33
5.892	106,64	55,82	0,26	-7	10,78	18,81	15,59	1.825	91,80	99,09
5.447	132,46	48,10	4,00	-24	7,82	13,99	15,99	1.773	92,47	98,84
22.405	561,79	40,12	0,15	-149	14,17	20,11	14,98	6.855	89,95	97,95
24.042	745,8	32,90	0,51	60	12,66	16,67	17,27	8.104	91,94	86,83
8.016	755,1	10,37	0,59	-154	11,56	24,64	13,22	2.348	72,99	87,26
12.739	222,54	56,93	0,14	-89	10,01	18,19	14,59	3.815	85,77	98,21
2.726	53,89	50,66	0,04	-21	11,73	19,60	15,24	848	96,19	99,38
53.972	593,58	91,24	0,09	-190	11,92	19,38	15,10	17.416	95,50	98,90
22.288	448,43	50,59	0,44	-156	13,77	20,88	13,56	6.872	89,28	98,65
5.145	231,79	23,21	1,12	-2	12,78	25,28	9,05	1.425	55,99	86,48
6.600	202	34,09	1,01	22	13,97	21,73	11,94	2.023	93,14	97,77
12.865	303,18	45,09	1,53	84	14,41	22,02	10,44	3.973	94,73	99,09
107.202	523,48	214,83	1,20	494	15,14	21,09	12,73	32.515	96,18	94,10
278.379	624,89	465,10	1,08	1.132	14,53	19,70	12,73	83.831	97,93	95,93
4.813	296,28	16,00	0,39	-107	14,29	24,22	13,19	1.386	69,87	95,08
21.374	1.556	14,02	0,52	-79	14,37	22,07	11,73	6.639	81,80	96,12
8.498	221,54	39,51	0,74	12	12,66	20,37	13,73	2.699	95,78	99,42
36.789	404,4	95,38	1,19	258	12,93	19,32	13,97	11.491	91,10	94,80
2.647	196,79	13,24	0,40	-18	10,32	18,66	18,46	877	74,97	93,66
2.253	71,35	31,94	0,29	4	15,40	18,74	18,43	785	67,66	94,42
9.326	315,27	30,07	0,41	17	12,18	17,09	17,25	2.946	86,02	97,70
1.543	63,42	25,31	0,99	4	11,96	20,81	14,21	464	92,65	99,76
40.928	191,36	225,53	1,33	317	13,76	18,64	11,25	10.632	91,43	82,39
5.425	151,19	36,23	0,24	14	11,71	16,41	20,14	1.867	86,44	97,14
5.921	126,7	48,91	1,15	77	10,61	16,94	18,53	1.889	51,77	59,29
63.475	628,51	100,53	0,11	-253	10,75	17,07	18,57	20.822	95,99	97,83
14.261	245,34	59,74	0,69	91	11,13	12,90	19,68	4.565	78,54	98,43
1.930	153,13	12,58	0,05	-1	9,34	15,21	22,22	703	83,02	99,31
1.981	147,94	12,87	0,99	-38	7,80	13,18	23,11	710	73,21	99,61
5.279	209,63	26,75	1,52	59	13,76	22,88	10,99	1.603	91,99	97,04
78.693	723,83	114,42	1,29	313	13,46	21,52	11,01	25.075	97,63	27,65
4.425	282,37	16,01	0,54	-3	14,01	21,01	15,75	1.440	73,26	95,41
9.467	252,46	37,88	0,26	12	12,16	16,88	17,71	3.110	93,47	99,17
1.597	79,11	20,93	0,91	14	15,83	20,71	15,28	509	78,20	100
8.836	208,94	41,90	0,23	-38	10,26	16,54	19,17	3.025	85,47	98,71
1.252	146,97	8,36	0,46	-16	16,21	17,25	18,06	438	90,15	96,82
12.706	323,75	39,86	0,39	52	9,72	16,27	18,55	4.241	90,42	99,29
11.013	149,69	78,51	1,64	180	13,23	18,37	13,49	3.553	92,09	99,26
106.569	148,59	775,68	1,98	1.661	12,00	17,34	13,35	33.633	95,36	92,43
22.539	857,5	26,99	0,67	243	15,05	19,07	11,49	6.171	96,38	98,61
8.784	142,61	65,12	1,40	148	14,19	18,56	16,00	2.774	55,42	73,43
39.240	267,23	150,43	0,61	-23	12,56	20,39	14,10	12.366	95,52	98,47
42.899	42,48	1.104,54	2,27	478	17,85	22,97	10,03	12.541	100	46,76
106.961	35,12	3.212,78	1,35	227	15,58	21,81	9,41	31.612	100	88,49
10.772	248,07	42,95	0,27	-84	10,95	18,78	17,47	3.301	88,26	95,88
63.453	81,6	851,09	2,28	1.132	14,12	18,62	12,60	19.376	96,86	82,96
17.285	217,73	81,47	0,65	-4	13,33	19,70	14,11	5.387	97,07	99,05
6.865	94,98	77,52	1,77	164	12,71	18,82	11,91	2.086	93,48	99,74
1.736	49,7	35,17	0,17	-3	10,89	17,28	16,88	558	85,58	97,19
108.695	184,1	615,23	1,03	199	14,69	21,31	11,00	31.953	96,19	95,94
84.612	421,03	208,27	0,90	541	12,14	16,39	16,07	29.144	97,20	98,95
2.331	319,14	7,62	1,07	28	11,63	17,85	16,65	799	81,66	97,02
